country,year,party_id,party,vote,seat,epvote,family,lrgen,lrecon,eu_position,eu_foreign,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,regions,environment,nationalism,mds1,mds2
1,2006,105,Groen,2.5,0.0,4.9,7,-3.1100000000000003,-3.37,6.833333333333333,6.466666666666666,5.0,8.870000004768372,1.440000057220459,9.0,3.630000114440918,9.370000004768372,1.879999995231628,1.129999995231628,9.25,9.0,4.75,,,3.5449836344516585,3.966325911956859
1,2006,106,MR,11.4,16.0,10.3,3,1.67,2.5,9.049999999999999,8.883333333333333,9.166666666666666,1.5,7.5,3.3299999237060547,7.0,5.170000076293945,3.829999923706055,5.329999923706055,3.4000000999999997,4.329999923706055,2.8299999,,,-3.9109339811922355,-0.5869461980538608
1,2006,107,VLD,15.4,16.7,13.6,3,1.7800000000000002,2.88,9.666666666666666,9.583333333333334,9.266666666666666,1.869999885559082,8.220000267028809,4.25,5.130000114440918,9.0,1.139999985694885,6.130000114440918,4.5,5.0,5.25,,,-3.925874822970094,1.5035993296235735
1,2006,108,CDH,5.5,5.3,5.7,4,0.5,0.8300000000000001,9.283333333333333,8.883333333333333,8.049999999999999,5.329999923706055,4.670000076293945,6.0,6.0,3.5,5.829999923706055,4.829999923706055,5.0,6.329999923706055,3.0,,,-0.978680543638388,-0.3446680585025845
1,2006,109,CD&V,13.3,14.0,13.05,4,0.5599999999999996,0.5629999999999997,8.833333333333334,8.549999999999999,7.783333333333334,4.5,5.329999923706055,6.369999885559082,6.380000114440918,3.559999942779541,6.5,5.880000114440918,2.8699999,4.670000076293945,6.3699999,,,-1.1935228116230474,-0.8954033652568285
1,2006,110,NVA,3.1,0.7,4.35,8,2.8899999999999997,2.13,6.5,6.666666666666667,6.466666666666666,3.25,6.110000133514404,4.619999885559082,6.630000114440918,3.0,5.25,7.380000114440918,1.5,2.2899999618530273,6.75,,,-1.8862749407746688,-2.689711184080952
1,2006,112,VB,11.6,12.0,14.3,1,4.67,2.13,2.5,4.8,5.55,3.25,5.670000076293945,3.8600001335144043,9.880000114440918,0.32999992370605646,6.880000114440918,9.880000114440918,0.0,0.0,6.75,,,-1.93146407441289,-5.742272297718447
1,2010,102,PS,13.7,17.3,10.88,5,-2.5,-2.428571462631226,8.666666348775228,8.888889153798422,6.805555820465088,8.307692289352417,2.375,8.181818127632141,2.636363744735718,8.181818127632141,1.454545497894287,2.0,6.75,7.555555582046509,4.4166665,5.0833335,,-3.889363883989317,-0.15270098489140047
1,2010,103,SPA,9.24,8.7,8.21,5,-1.571428775787354,-1.8000001907348628,8.444444338480631,9.047618707021076,7.023809750874837,7.384615421295166,2.888888835906982,7.545454502105713,3.599999904632568,8.181818127632141,1.636363625526428,4.0,5.5,6.200000047683716,6.25,6.0833333,,-2.7966426960918755,-0.24066906236697574
1,2010,104,ECOLO,4.8,5.3,8.55,7,-2.714285612106323,-2.857142925262451,8.333333333333334,8.472222487131754,5.972222487131755,8.461538434028625,2.222222328186035,8.399999976158142,2.272727251052856,8.818181872367859,2.272727251052856,1.0,8.0,8.600000023841858,4.25,8.9166666,,-5.199463825360831,-0.2047922373637933
1,2010,105,Groen,4.38,3.3,4.9,7,-2.714285612106323,-2.666666746139526,8.666666348775228,8.214285373687742,5.476190249125163,8.076923131942749,2.0,8.181818127632141,2.181818246841431,9.09090906381607,2.545454502105713,1.416666626930237,7.75,8.399999976158142,5.5,8.9166666,,-4.957304027816296,-0.048894530044475644
1,2010,106,MR,9.28,12.0,9.74,3,2.0,2.615385055541992,9.444444179534912,9.444444179534912,9.722222487131754,2.5833334922790527,7.125,3.3636364936828613,5.454545497894287,6.636363744735718,2.272727251052856,5.666666507720947,4.1666665,5.300000190734863,3.9166665,3.0833335,,1.468268781258544,-3.7018745330397067
1,2010,107,VLD,8.64,8.7,12.75,3,1.9285712242126456,2.6000003814697266,9.444444179534912,9.64285691579183,9.761904875437418,1.6153850555419922,7.0,3.8000001907348633,5.090909004211426,8.090909123420715,1.545454502105713,6.583333492279053,3.9166665,4.5,6.25,3.3333335,,1.2333460266202976,-4.050672618736093
1,2010,108,CDH,5.52,6.0,4.99,4,-0.5,-1.0,9.285714626312258,9.444444179534912,8.472222487131754,5.384615421295166,4.25,6.636363744735718,4.454545497894287,5.818181991577148,5.454545497894287,3.0,6.0833333,6.799999952316284,3.8333335,4.4545455,,-1.1997675480343035,-1.1968546789455512
1,2010,109,CD&V,10.85,11.3,14.43,4,0.7857141494750977,0.40000009536743164,9.55555518468221,9.64285691579183,8.571428457895914,5.07692289352417,5.333333492279053,5.818181991577148,5.181818008422852,4.181818008422852,7.090909004211426,5.583333492279053,3.8333335,4.900000095367432,7.1666667,4.5,,0.82886229498406,-1.4141849809818103
1,2010,110,NVA,17.4,18.0,6.13,8,2.5714282989501953,2.8000001907348633,7.222222487131755,8.71794859568278,8.472222487131754,1.9230766296386719,7.0,3.6999998092651367,7.181818008422852,3.7272725105285636,4.699999809265137,7.916666507720947,1.4166670000000003,3.0,8.3333334,2.909091,,3.533201310552988,-2.726085430051046
